0.07	0.001	10000.0	0.1	2.0	100000.0	0.6932717727029878	0.0037717756509296854	0.6988456321164791
0.07	0.001	10000.0	0.1	2.0	1.0e6	0.6935189676913276	0.001544865098355084	0.6961132729329395
0.07	0.001	10000.0	0.1	2.0	2.5e6	0.6833035913645695	0.03263620644977596	0.6951432003483226
0.07	0.001	10000.0	0.1	5.0	100000.0	0.6937816682329545	0.002573357689179116	0.6989770895083124
0.07	0.001	10000.0	0.1	5.0	1.0e6	0.6936768103532945	0.0008589631958212246	0.695103514727573
0.07	0.001	10000.0	0.1	5.0	2.5e6	0.6935568191268259	0.0008113172882048991	0.6956143275408075
0.07	0.001	10000.0	0.1	10.0	100000.0	0.6938472881066633	0.0026643678715604054	0.6988953103111142
0.07	0.001	10000.0	0.1	10.0	1.0e6	0.6940322069627217	0.0011759603869608958	0.6959756025527993
0.07	0.001	10000.0	0.1	10.0	2.5e6	0.6937942832830858	0.0008562962515672164	0.6949697320603996
0.07	0.001	10000.0	0.1	15.0	100000.0	0.6940224600589912	0.0032317433082445354	0.7007680845095934
0.07	0.001	10000.0	0.1	15.0	1.0e6	0.6880262520404552	0.02494002673195409	0.695792945313164
0.07	0.001	10000.0	0.1	15.0	2.5e6	0.6936646040588379	0.001028642516355073	0.6961761494984907
0.07	0.001	10000.0	0.1	25.0	100000.0	0.6874761739100181	0.02523769177565493	0.6987276186684175
0.07	0.001	10000.0	0.1	25.0	1.0e6	0.6878521353520246	0.025565378674853038	0.6961601878734286
0.07	0.001	10000.0	0.1	25.0	2.5e6	0.6880619896247047	0.025388728586474337	0.6947548729871948
0.07	0.001	10000.0	1.0	2.0	100000.0	0.6267334019852937	0.05645947924816224	0.6975857462616686
0.07	0.001	10000.0	1.0	2.0	1.0e6	0.6557263711052841	0.05393763453327435	0.6966335088835817
0.07	0.001	10000.0	1.0	2.0	2.5e6	0.636895154625668	0.05827858169338806	0.6951566960169646
0.07	0.001	10000.0	1.0	5.0	100000.0	0.6499835640998365	0.0550831405669473	0.6973653506972333
0.07	0.001	10000.0	1.0	5.0	1.0e6	0.642313308214334	0.05840149678074639	0.6970744489861771
0.07	0.001	10000.0	1.0	5.0	2.5e6	0.6374152223289568	0.058110096619424005	0.6952429361216461
0.07	0.001	10000.0	1.0	10.0	100000.0	0.6369894968509295	0.05975703575930646	0.6999166565779089
0.07	0.001	10000.0	1.0	10.0	1.0e6	0.6370070927227304	0.057970164288559015	0.694493366494862
0.07	0.001	10000.0	1.0	10.0	2.5e6	0.6200450445113789	0.055100440099900026	0.6943631735485396
0.07	0.001	10000.0	1.0	15.0	100000.0	0.6251480004187581	0.05729366909816756	0.6975223646244866
0.07	0.001	10000.0	1.0	15.0	1.0e6	0.6712251621841394	0.0464966893840945	0.6954598874396882
0.07	0.001	10000.0	1.0	15.0	2.5e6	0.6255685463664895	0.05711136602045111	0.6946344991875533
0.07	0.001	10000.0	1.0	25.0	100000.0	0.627824509706071	0.05533171534778264	0.6977142675549115
0.07	0.001	10000.0	1.0	25.0	1.0e6	0.6425859611711805	0.05703766055814324	0.6969371211489667
0.07	0.001	10000.0	1.0	25.0	2.5e6	0.6261005677699389	0.056766919028099085	0.6947567803934557
0.07	0.001	10000.0	2.0	2.0	100000.0	Inf	NaN	Inf
0.07	0.001	10000.0	2.0	2.0	1.0e6	0.6668368540543257	0.050458545705741924	0.6984855650453702
0.07	0.001	10000.0	2.0	2.0	2.5e6	0.654795369174684	0.0564812134595344	0.6978149547091289
0.07	0.001	10000.0	2.0	5.0	100000.0	0.645102554456881	0.06756694423001328	0.770137375529018
0.07	0.001	10000.0	2.0	5.0	1.0e6	0.6448263318338597	0.05960829428988786	0.7062752681357461
0.07	0.001	10000.0	2.0	5.0	2.5e6	0.6620091533470686	0.05079820905787059	0.6980998197270596
0.07	0.001	10000.0	2.0	10.0	100000.0	0.6635271248150938	0.05746446277660717	0.7314400053238648
0.07	0.001	10000.0	2.0	10.0	1.0e6	0.6495528696422671	0.0584477653039339	0.7111660439759917
0.07	0.001	10000.0	2.0	10.0	2.5e6	0.667313608518706	0.05154761187721539	0.7127331946379627
0.07	0.001	10000.0	2.0	15.0	100000.0	0.6585243707521719	0.0587100913570769	0.7236247568618593
0.07	0.001	10000.0	2.0	15.0	1.0e6	0.6795802179020995	0.06146476695307745	0.8513110493937954
0.07	0.001	10000.0	2.0	15.0	2.5e6	0.6553111481485894	0.05465140394895918	0.698221198326639
0.07	0.001	10000.0	2.0	25.0	100000.0	0.6525268629867608	0.06195582380509458	0.7318757553622979
0.07	0.001	10000.0	2.0	25.0	1.0e6	0.6663418946034672	0.04984260030187481	0.6988041074554595
0.07	0.001	10000.0	2.0	25.0	2.5e6	0.6618749412431524	0.05497980636553956	0.708490563162354
0.07	0.001	25000.0	0.1	2.0	100000.0	0.6885754320738174	0.0263495375036351	0.7010579263709572
0.07	0.001	25000.0	0.1	2.0	1.0e6	0.6935017960108285	0.0008820028885993629	0.6948733306062922
0.07	0.001	25000.0	0.1	2.0	2.5e6	0.6878019324910923	0.025891147533244955	0.6946445200875
0.07	0.001	25000.0	0.1	5.0	100000.0	0.6870433396836508	0.02492859792004429	0.7019214387432634
0.07	0.001	25000.0	0.1	5.0	1.0e6	0.6930052151565349	0.0009910046922290766	0.6951411041837187
0.07	0.001	25000.0	0.1	5.0	2.5e6	0.6873363588056721	0.025939393242667523	0.6946270744758947
0.07	0.001	25000.0	0.1	10.0	100000.0	0.6936724278660472	0.0030834713240527035	0.6989647666599029
0.07	0.001	25000.0	0.1	10.0	1.0e6	0.6935029365921925	0.0013335328204613494	0.6961688878047548
0.07	0.001	25000.0	0.1	10.0	2.5e6	0.6878055167124069	0.02590565694625445	0.6943790134698302
