0.025	0.0001	0.6377585345831676	0.05708766703406571	0.6948560280046792
0.025	0.0005	0.6616900596410583	0.0474701835023238	0.6953308707521438
0.025	0.001	0.643484729718609	0.05720377880781666	0.69619166637877
0.025	0.005	0.6436272344254255	0.05450980736423832	0.6962170135149532
0.025	0.01	0.6211787694898907	0.055435385741377706	0.6983024160221485
0.0	0.0	0.0	0.0	0.0
0.05	0.0001	0.6127742027765353	0.05401095858646574	0.6939394482996855
0.05	0.0005	0.6376787905494469	0.05765174242626723	0.6951493442349285
0.05	0.001	0.6135099087166085	0.05357160382458984	0.6944706736556636
0.05	0.005	0.6317389064928631	0.05792840809061306	0.6962302230228752
0.05	0.01	0.643470656430436	0.05829880007487285	0.698597196182779
0.05	0.05	0.6594447265083982	0.05688462837847933	0.7209717282546484
0.075	0.0001	0.6247731016112805	0.05830051030765788	0.6970736660648835
0.075	0.0005	0.6300298046794321	0.059232651986010326	0.695531111338445
0.075	0.001	0.6077016485479086	0.051350177866747435	0.6944223817108965
0.075	0.005	0.6306502827628262	0.05936497390749643	0.7006649848126527
0.075	0.01	0.6315112469110064	0.0585491247782421	0.6952470621965434
0.075	0.05	0.657478061051307	0.05463103027274285	0.720322788902896
